,Year,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
4353,2009,2494.0,100.6,7.0,7.5,True,False,False,False,True
4355,2010,1199.0,79.4,5.0,1.75,False,False,False,True,True
4356,2010,1399.0,68.0,5.0,1.0,True,False,False,False,True
4357,2016,2143.0,170.0,5.0,33.0,True,False,False,False,False
4358,2011,1496.0,88.73,5.0,2.2,False,False,False,True,True
4359,2017,2494.0,102.0,7.0,12.83,True,False,False,False,True
4360,2018,2993.0,313.0,4.0,68.94,True,False,False,False,False
4361,2012,1498.0,108.4,5.0,4.1,True,False,False,False,True
4362,2016,814.0,55.0,5.0,2.85,False,False,False,True,True
4363,2007,2354.0,158.8,5.0,3.7,False,False,False,True,False
4364,2013,1968.0,138.1,5.0,9.06,True,False,False,False,False
4365,2011,1798.0,157.8,5.0,4.75,False,False,False,True,True
4366,2015,1498.0,98.6,5.0,6.6,True,False,False,False,True
4367,2007,2179.0,138.0,7.0,3.5,True,False,False,False,True
4368,2011,998.0,67.1,5.0,2.0,False,False,False,True,True
4369,2013,1198.0,86.7,5.0,3.89,False,False,False,True,True
4370,2017,999.0,67.0,5.0,3.6,False,False,False,True,True
4371,2015,1373.0,91.1,5.0,6.95,False,False,False,True,False
4372,2016,1396.0,88.73,5.0,7.03,True,False,False,False,True
4373,2016,2393.0,147.8,7.0,16.5,True,False,False,False,True
4374,2016,1248.0,88.5,5.0,7.67,True,False,False,False,True
4375,2012,2993.0,270.9,5.0,23.19,True,False,False,False,False
4376,2017,1197.0,82.0,5.0,6.21,False,False,False,True,True
4377,2015,2967.0,245.0,5.0,45.82,True,False,False,False,False
4378,2016,1120.0,71.0,5.0,5.95,True,False,False,False,True
4379,2011,1968.0,140.0,5.0,11.0,True,False,False,False,False
4380,2016,1373.0,91.1,5.0,7.19,False,False,False,True,True
4381,2011,2494.0,102.0,8.0,6.4,True,False,False,False,True
4382,2015,2148.0,170.0,5.0,26.0,True,False,False,False,True
4383,2016,1197.0,78.9,5.0,4.5,False,False,False,True,True
4384,2011,1197.0,78.9,5.0,3.1,False,False,False,True,False
4385,2015,1248.0,74.0,5.0,5.95,True,False,False,False,True
4386,2008,1061.0,64.0,5.0,1.2,False,False,False,True,True
4387,2014,2993.0,258.0,5.0,52.0,True,False,False,False,False
4388,2015,4134.0,335.2,7.0,48.0,True,False,False,False,False
4389,2011,2993.0,245.0,5.0,21.99,True,False,False,False,False
4390,2013,1197.0,85.8,5.0,4.3,False,False,False,True,True
4391,2013,1461.0,84.8,5.0,3.75,True,False,False,False,True
4392,2015,1798.0,138.03,5.0,8.95,False,False,False,True,True
4393,2012,1364.0,67.1,5.0,4.75,True,False,False,False,True
4394,2016,1798.0,138.03,5.0,14.6,False,False,False,True,True
4395,2012,1968.0,174.33,5.0,17.5,True,False,False,False,False
4396,2012,1248.0,88.8,7.0,5.2,True,False,False,False,True
4397,2017,1197.0,82.0,5.0,6.04,False,False,False,True,True
4398,2009,1396.0,69.0,5.0,2.7,True,False,False,False,True
4399,2019,1248.0,74.0,5.0,6.75,True,False,False,False,False
4400,2011,1598.0,103.5,5.0,2.35,False,False,False,True,True
4401,2017,1199.0,84.0,5.0,5.0,False,False,False,True,True
4402,2016,1497.0,117.3,5.0,6.95,False,False,False,True,True
4403,2018,1199.0,86.76,5.0,6.7,False,False,False,True,True
4404,2015,1968.0,174.33,5.0,25.0,True,False,False,False,False
4405,2011,1598.0,103.6,5.0,3.75,False,False,False,True,False
4406,2011,1598.0,103.6,5.0,3.75,True,False,False,False,True
4407,2013,1497.0,118.0,5.0,5.1,False,False,False,True,True
4408,2010,998.0,67.04,5.0,2.45,False,False,False,True,True
4409,2005,2771.0,193.1,5.0,3.25,False,False,False,True,False
4410,2014,1498.0,98.6,5.0,5.5,True,False,False,False,True
4411,2014,998.0,58.16,5.0,3.77,False,False,False,False,True
4412,2016,2987.0,165.0,5.0,49.24,True,False,False,False,False
4413,2016,796.0,47.3,5.0,3.04,False,False,False,True,True
4414,2015,1197.0,81.83,5.0,4.9,False,False,False,True,True
4415,2013,1498.0,89.84,5.0,6.25,True,False,False,False,True
4416,2015,1995.0,184.0,5.0,33.0,True,False,False,False,False
4417,2011,2993.0,245.0,5.0,27.0,True,False,False,False,False
4418,2014,1198.0,86.7,5.0,5.21,False,False,False,True,True
4419,2014,1499.0,110.4,5.0,5.75,False,False,False,True,True
4420,2012,2993.0,270.9,5.0,16.58,True,False,False,False,False
4421,2015,1798.0,138.0,5.0,11.0,False,False,False,True,True
4422,2014,1197.0,78.9,5.0,2.8,False,False,False,True,True
4423,2019,2148.0,170.0,5.0,37.99,True,False,False,False,False
4424,2011,1968.0,108.5,5.0,3.65,True,False,False,False,True
4425,2007,2499.0,141.0,7.0,6.0,True,False,False,False,True
4426,2013,1196.0,70.0,5.0,4.54,False,False,False,True,True
4427,2015,1198.0,86.7,5.0,5.4,False,False,False,True,True
4428,2014,1405.0,70.0,5.0,3.3,True,False,False,False,True
4429,2012,1985.0,163.0,5.0,18.25,True,False,False,False,False
4430,2017,799.0,53.0,5.0,3.1,False,False,False,True,True
4431,2013,814.0,55.2,5.0,3.84,False,False,False,True,True
4432,2016,796.0,47.3,5.0,2.44,False,False,False,True,True
4433,2011,1198.0,73.9,5.0,3.6,False,False,False,True,True
4434,2015,1197.0,78.9,5.0,3.9,False,False,False,True,True
4435,2013,1498.0,97.7,5.0,2.9,False,False,False,True,True
4436,2008,1798.0,138.1,5.0,3.5,False,False,False,True,True
4437,2009,1493.0,110.0,5.0,3.5,True,False,False,False,True
4438,2019,796.0,47.3,5.0,3.5,False,False,False,True,True
4439,2015,1396.0,88.76,5.0,7.0,True,False,False,False,True
4440,2016,1582.0,126.2,5.0,8.7,True,False,False,False,False
4441,2014,2967.0,241.4,7.0,45.0,True,False,False,False,False
4442,2016,1396.0,69.0,5.0,1.8,True,False,False,False,True
4443,2007,995.0,62.0,5.0,0.99,False,False,False,True,True
4444,2018,1197.0,81.86,5.0,4.8,False,False,False,True,True
4445,2014,2982.0,169.0,7.0,17.95,True,False,False,False,True
4446,2016,72.0,41.0,5.0,13.0,False,True,False,False,False
4447,2017,1197.0,81.86,5.0,5.66,False,False,False,True,True
4448,2009,1497.0,118.0,5.0,3.1,False,False,False,True,True
4449,2016,1197.0,81.86,5.0,6.54,False,False,False,True,True
4450,2015,2494.0,102.0,8.0,13.2,True,False,False,False,True
4451,2018,4951.0,395.0,4.0,56.8,False,False,False,True,False
4452,2019,2755.0,171.5,7.0,19.4,True,False,False,False,False
4453,2007,1061.0,64.0,5.0,1.65,False,False,False,True,True
4454,2013,1248.0,74.0,5.0,4.35,True,False,False,False,True
4455,2015,1248.0,91.72,5.0,6.5,True,False,False,False,True
4456,2007,998.0,67.1,5.0,1.11,False,False,False,True,True
4457,2013,1461.0,83.8,5.0,5.5,True,False,False,False,True
4458,2012,2835.0,107.2,6.0,11.0,True,False,False,False,True
4459,2015,998.0,67.04,5.0,3.9,False,False,False,True,False
4460,2013,1405.0,48.21,5.0,1.8,True,False,False,False,True
4461,2016,1197.0,81.86,5.0,6.22,False,False,False,True,True
4462,2014,998.0,67.04,5.0,4.3,False,False,False,True,False
4463,2017,1197.0,81.86,5.0,5.99,False,False,False,True,True
4464,2017,1197.0,81.83,5.0,6.0,False,False,False,True,True
4465,2014,1591.0,121.3,5.0,5.85,False,False,False,True,True
4466,2014,2179.0,147.51,5.0,19.94,True,False,False,False,False
4467,2009,1298.0,88.2,5.0,2.9,False,False,False,True,True
4468,2014,1198.0,86.7,5.0,4.25,False,False,False,True,True
4469,2010,1364.0,87.2,5.0,5.99,True,False,False,False,True
4470,2013,1498.0,98.6,5.0,3.3,True,False,False,False,True
4471,2009,2967.0,241.38,5.0,8.08,True,False,False,False,False
4472,2017,998.0,67.04,5.0,4.5,False,False,False,True,True
4473,2014,1498.0,98.6,7.0,6.5,True,False,False,False,True
4474,2006,2354.0,152.0,5.0,3.9,False,False,False,True,False
4475,2013,1591.0,121.3,5.0,5.25,False,False,False,True,True
4476,2014,2199.0,194.3,7.0,17.0,True,False,False,False,False
4477,2012,1197.0,78.9,5.0,3.5,False,False,False,True,False
4478,2008,1399.0,68.0,5.0,3.0,True,False,False,False,True
4479,2015,1197.0,78.9,5.0,4.87,False,False,False,True,True
4480,2014,1120.0,71.0,5.0,6.0,True,False,False,False,True
4481,2015,1968.0,174.5,5.0,15.5,True,False,False,False,False
4482,2008,1388.0,68.0,5.0,1.6,False,False,False,True,True
4483,2017,1197.0,83.1,5.0,7.25,False,False,False,True,False
4484,2010,1896.0,105.0,5.0,3.25,True,False,False,False,True
4485,2012,1498.0,108.5,5.0,3.4,True,False,False,False,True
4486,2014,2967.0,241.4,7.0,30.5,True,False,False,False,False
4487,2016,1591.0,121.3,5.0,7.97,False,False,False,True,True
4488,2012,2143.0,170.0,5.0,13.51,True,False,False,False,False
4489,2015,1498.0,98.6,5.0,5.43,True,False,False,False,True
4490,2010,1388.0,68.0,5.0,2.6,False,False,False,True,True
4491,2013,1197.0,82.9,5.0,4.45,False,False,False,True,True
4492,2017,796.0,47.3,5.0,2.75,False,False,False,True,True
4493,2010,2996.0,258.0,5.0,8.75,False,False,False,True,False
4494,2015,1368.0,88.7,5.0,5.41,False,False,False,True,True
4495,2018,1248.0,73.75,5.0,8.55,True,False,False,False,False
4496,2014,2179.0,140.0,7.0,8.25,True,False,False,False,True
4497,2014,2400.0,200.0,7.0,23.58,True,False,False,False,False
4498,2014,1197.0,78.9,5.0,4.49,False,False,False,True,True
4499,2010,2982.0,171.0,7.0,12.99,True,False,False,False,True
4500,2016,624.0,37.48,4.0,2.8,False,False,False,True,False
4501,2016,1461.0,108.5,8.0,8.43,True,False,False,False,True
4502,2015,2967.0,241.4,7.0,47.5,True,False,False,False,False
4503,2016,1497.0,117.3,5.0,8.95,False,False,False,True,False
4504,2013,1461.0,108.45,5.0,5.5,True,False,False,False,True
4505,2014,1198.0,86.7,5.0,4.75,False,False,False,True,True
4506,2016,1198.0,86.7,5.0,4.75,False,False,False,True,True
4507,2009,1995.0,154.0,5.0,9.5,False,False,False,True,False
4508,2011,1248.0,73.94,5.0,3.77,True,False,False,False,True
4509,2012,1497.0,118.0,5.0,4.25,False,False,False,True,True
4510,2014,1995.0,184.0,5.0,19.9,True,False,False,False,False
4511,2009,1896.0,105.0,5.0,4.0,True,False,False,False,True
4512,2013,1197.0,85.8,5.0,4.16,False,False,False,True,True
4513,2015,2179.0,187.7,5.0,38.0,True,False,False,False,False
4514,2016,1197.0,82.0,5.0,6.34,False,False,False,True,False
4515,2009,2494.0,102.0,8.0,4.5,True,False,False,False,True
4516,2016,1196.0,73.0,7.0,3.75,False,False,False,True,True
4517,2012,1968.0,140.8,5.0,10.2,True,False,False,False,False
4518,2007,2494.0,102.0,8.0,5.0,True,False,False,False,True
4519,2008,1995.0,163.5,5.0,3.95,False,False,False,True,True
4520,2016,1498.0,103.2,5.0,9.75,True,False,False,False,True
4521,2018,1197.0,81.86,5.0,7.93,False,False,False,True,True
4522,2011,1399.0,67.0,5.0,2.1,True,False,False,False,True
4523,2015,2477.0,175.56,7.0,16.42,True,False,False,False,True
4524,2011,2199.0,194.3,7.0,8.9,True,False,False,False,True
4525,2012,2179.0,140.0,7.0,7.21,True,False,False,False,True
4526,2015,2494.0,102.0,8.0,13.5,True,False,False,False,True
4527,2016,2987.0,254.79,5.0,65.0,True,False,False,False,False
4528,2014,2179.0,120.0,7.0,7.4,True,False,False,False,True
4529,2014,1497.0,118.0,5.0,5.15,False,False,False,True,False
4530,2013,2987.0,224.0,7.0,32.0,True,False,False,False,False
4531,2011,1497.0,118.0,5.0,3.25,False,False,False,True,True
4532,2017,998.0,67.0,5.0,3.95,False,False,False,True,False
4533,2013,1193.0,65.0,5.0,1.5,False,False,False,True,True
4534,2010,1197.0,80.0,5.0,3.0,False,False,False,True,True
4535,2010,1198.0,90.0,5.0,1.99,False,False,False,True,True
4536,2010,998.0,66.1,5.0,1.35,False,False,False,True,True
4537,2009,1995.0,181.0,5.0,13.5,True,False,False,False,False
4538,2010,1968.0,138.08,5.0,6.99,True,False,False,False,True
4539,2013,1461.0,108.5,5.0,8.5,True,False,False,False,True
4540,2010,1199.0,73.9,5.0,2.89,True,False,False,False,True
4541,2011,1995.0,190.0,5.0,10.5,True,False,False,False,False
4542,2013,1498.0,97.7,5.0,3.97,False,False,False,True,True
4543,2017,998.0,67.1,5.0,4.25,False,False,False,True,False
4544,2016,1197.0,85.8,5.0,6.17,False,False,False,True,True
4545,2016,1968.0,174.3,5.0,38.72,True,False,False,False,False
4546,2013,1493.0,110.0,5.0,6.5,True,False,False,False,True
4547,2013,1498.0,98.6,5.0,4.25,True,False,False,False,True
4548,2014,1498.0,98.6,5.0,4.75,True,False,False,False,True
4549,2014,2755.0,174.5,7.0,17.71,True,False,False,False,False
4550,2015,1498.0,103.2,5.0,5.85,True,False,False,False,True
4551,2011,1995.0,190.0,5.0,17.27,True,False,False,False,False
4552,2007,1995.0,181.0,5.0,9.25,True,False,False,False,False
4553,2017,1591.0,121.3,5.0,12.75,False,False,False,True,False
4554,2016,1995.0,190.0,5.0,27.0,True,False,False,False,False
4555,2013,2143.0,167.62,5.0,21.0,True,False,False,False,False
4556,2017,1248.0,74.0,5.0,7.95,True,False,False,False,True
4557,2015,998.0,67.04,5.0,4.5,False,False,False,True,True
4558,2017,1995.0,187.74,5.0,33.75,True,False,False,False,False
4559,2010,4134.0,335.2,7.0,17.51,True,False,False,False,False
4560,2017,1199.0,88.7,5.0,6.8,False,False,False,True,True
4561,2014,624.0,37.48,4.0,1.68,False,False,False,True,True
4562,2016,796.0,47.3,5.0,2.9,False,False,False,True,True
4563,2014,998.0,67.04,5.0,3.16,False,False,False,True,True
4564,2014,1120.0,71.0,5.0,3.9,True,False,False,False,True
4565,2010,1199.0,76.8,5.0,1.95,False,False,False,True,True
4566,2015,2179.0,187.7,5.0,26.52,True,False,False,False,False
4567,2010,1968.0,167.7,5.0,9.0,True,False,False,False,False
4568,2012,1396.0,88.76,5.0,4.5,True,False,False,False,True
4569,2008,2835.0,107.2,6.0,8.75,True,False,False,False,True
4570,2018,1248.0,88.5,5.0,11.5,True,False,False,False,False
4571,2016,998.0,67.1,5.0,3.0,False,False,False,True,True
4572,2015,814.0,55.2,5.0,3.79,False,False,False,True,True
4573,2015,1248.0,88.5,5.0,6.0,True,False,False,False,True
4574,2016,1582.0,126.2,5.0,13.25,True,False,False,False,True
4575,2012,1968.0,138.1,5.0,8.0,True,False,False,False,False
4576,2015,1498.0,88.8,5.0,5.8,True,False,False,False,True
4578,2013,2494.0,100.6,7.0,13.5,True,False,False,False,True
4579,2014,2143.0,203.0,5.0,25.0,True,False,False,False,False
4580,2016,1498.0,88.8,5.0,5.49,True,False,False,False,True
4581,2013,1968.0,150.0,5.0,19.0,True,False,False,False,False
4582,2011,1197.0,80.0,5.0,2.5,False,False,False,True,True
4583,2015,1086.0,68.05,5.0,3.0,False,False,False,True,True
4584,2018,1047.0,69.0,5.0,6.64,True,False,False,False,True
4585,2017,814.0,55.2,5.0,3.21,False,False,False,True,True
4586,2009,1086.0,62.1,5.0,1.55,False,False,False,True,True
4587,2011,1086.0,62.1,5.0,2.59,False,False,False,True,True
4588,2008,2609.0,120.0,8.0,4.0,True,False,False,False,True
4589,2010,1497.0,117.3,5.0,3.87,False,False,False,True,True
4590,2017,1248.0,88.5,5.0,9.75,True,False,False,False,True
4591,2019,1968.0,174.33,5.0,32.91,True,False,False,False,False
4592,2011,2143.0,203.0,5.0,16.75,True,False,False,False,False
4593,2007,1799.0,130.0,5.0,1.9,False,False,False,True,True
4594,2017,1197.0,81.83,5.0,6.59,False,False,False,True,True
4595,2017,1968.0,174.33,5.0,31.93,True,False,False,False,False
4596,2014,1498.0,98.6,5.0,7.25,True,False,False,False,True
4597,2008,1086.0,68.05,5.0,1.9,False,False,False,True,True
4598,2015,1248.0,74.0,5.0,3.55,True,False,False,False,True
4599,2012,2953.0,153.86,7.0,9.25,True,False,False,False,False
4600,2009,1299.0,70.0,5.0,1.65,False,False,False,True,True
4601,2019,1995.0,190.0,5.0,36.64,True,False,False,False,False
4602,2011,2143.0,203.0,5.0,16.0,True,False,False,False,False
4603,2019,1196.0,73.0,5.0,5.38,False,False,False,False,True
4605,2014,1498.0,98.6,5.0,4.35,True,False,False,False,True
4606,2006,993.0,60.0,5.0,1.2,False,False,False,True,True
4607,2013,1197.0,80.0,5.0,4.1,False,False,False,True,True
4608,2009,2993.0,235.0,5.0,18.75,True,False,False,False,False
4609,2017,1582.0,126.2,5.0,13.78,True,False,False,False,True
4610,2016,1248.0,74.0,5.0,4.0,True,False,False,False,True
4611,2013,1248.0,74.0,5.0,4.33,True,False,False,False,True
4612,2015,1186.0,73.97,5.0,5.43,True,False,False,False,True
4613,2016,1196.0,86.8,5.0,4.9,False,False,False,True,True
4614,2017,2993.0,258.0,5.0,70.0,True,False,False,False,False
4615,2016,2143.0,167.62,5.0,25.5,True,False,False,False,False
4616,2015,1197.0,82.0,5.0,5.1,False,False,False,True,False
4617,2013,1582.0,126.32,5.0,6.7,True,False,False,False,True
4618,2013,2993.0,218.0,5.0,26.5,True,False,False,False,False
4619,2013,1461.0,63.1,5.0,3.9,True,False,False,False,True
4620,2010,1586.0,103.3,5.0,2.7,False,False,False,True,True
4621,2011,1248.0,88.8,5.0,2.95,True,False,False,False,True
4622,2015,1968.0,140.0,5.0,23.0,True,False,False,False,False
4623,2009,1248.0,75.0,5.0,2.49,True,False,False,False,True
4624,2015,1248.0,74.0,5.0,4.5,True,False,False,False,True
4625,2011,1364.0,87.2,5.0,4.5,True,False,False,False,True
4626,2015,1498.0,98.6,5.0,6.9,True,False,False,False,True
4627,2010,4395.0,450.0,4.0,20.72,False,False,False,True,False
4628,2010,1198.0,73.9,5.0,2.21,False,False,False,True,True
4630,2011,2179.0,187.74,5.0,13.9,True,False,False,False,False
4631,2010,1596.0,101.0,5.0,1.46,False,False,False,True,True
4632,2012,1582.0,126.32,5.0,6.0,True,False,False,False,False
4633,2016,999.0,67.0,5.0,3.0,False,False,False,True,True
4634,2012,1248.0,88.8,5.0,3.5,True,False,False,False,True
4635,2018,1396.0,88.73,5.0,7.59,True,False,False,False,True
4636,2009,1586.0,104.68,5.0,1.99,False,False,False,True,True
4637,2016,799.0,53.3,5.0,3.8,False,False,False,True,True
4638,2013,2498.0,112.0,7.0,4.0,True,False,False,False,True
4639,2013,814.0,55.2,5.0,2.95,False,False,False,True,True
4640,2013,1498.0,98.6,5.0,3.75,True,False,False,False,True
4641,2010,1199.0,73.9,5.0,2.5,True,False,False,False,True
4642,2011,1497.0,118.0,5.0,3.75,False,False,False,True,True
4643,2015,2982.0,168.5,7.0,22.0,True,False,False,False,False
4644,2017,1198.0,86.7,5.0,6.14,False,False,False,True,True
4645,2015,1995.0,143.0,5.0,16.0,True,False,False,False,False
4646,2014,998.0,67.04,5.0,3.75,False,False,False,True,False
4647,2015,2494.0,100.6,8.0,11.75,True,False,False,False,True
4648,2013,2179.0,187.7,5.0,24.0,True,False,False,False,False
4649,2017,1199.0,88.7,5.0,8.9,False,False,False,True,True
4650,2012,1995.0,184.0,5.0,10.0,True,False,False,False,False
4651,2014,1598.0,103.5,5.0,5.55,False,False,False,True,False
4652,2012,1598.0,103.5,5.0,3.59,False,False,False,True,True
4653,2019,1498.0,98.59,5.0,11.13,True,False,False,False,True
4654,2012,2179.0,140.0,7.0,7.2,True,False,False,False,True
4655,2014,1388.0,67.0,5.0,2.98,True,False,False,False,True
4656,2010,1086.0,62.1,5.0,1.7,False,False,False,True,True
4657,2015,2987.0,224.0,7.0,52.0,True,False,False,False,False
4658,2003,796.0,46.3,5.0,0.95,False,False,False,True,True
4659,2016,1497.0,117.3,5.0,9.25,False,False,False,True,True
4660,2014,2199.0,194.3,7.0,16.25,True,False,False,False,False
4661,2015,2143.0,136.0,5.0,20.99,True,False,False,False,False
4662,2005,2494.0,102.0,8.0,4.25,True,False,False,False,True
4663,2008,1995.0,181.0,5.0,7.2,True,False,False,False,False
4664,2011,1197.0,85.8,5.0,4.4,False,False,False,True,True
4665,2011,1598.0,103.6,5.0,4.25,False,False,False,True,True
4666,2012,1373.0,93.7,7.0,5.35,False,False,False,True,True
4667,2016,1197.0,82.0,5.0,6.3,False,False,False,True,False
4668,2017,1582.0,126.2,5.0,12.5,True,False,False,False,True
4669,2008,2967.0,241.38,5.0,7.5,True,False,False,False,False
4670,2016,1997.0,140.0,7.0,11.25,True,False,False,False,True
4671,2016,1499.0,110.4,5.0,7.65,False,False,False,True,False
4672,2016,1120.0,71.0,5.0,4.5,True,False,False,False,True
4673,2014,1498.0,103.2,5.0,7.5,True,False,False,False,False
4674,2004,2987.0,210.0,5.0,7.1,False,False,False,True,False
4675,2010,1197.0,78.9,5.0,2.25,False,False,False,True,True
4676,2015,1968.0,174.33,5.0,27.0,True,False,False,False,False
4677,2012,1396.0,88.76,5.0,4.18,True,False,False,False,True
4678,2013,1396.0,88.7,5.0,6.5,True,False,False,False,True
4679,2010,1497.0,118.0,5.0,3.15,False,False,False,True,True
4680,2016,1248.0,88.5,7.0,7.64,True,False,False,False,True
4681,2011,796.0,46.3,5.0,2.4,False,False,False,True,True
4682,2016,998.0,67.0,5.0,4.25,False,False,False,True,False
4683,2016,1582.0,126.2,5.0,9.31,True,False,False,False,False
4684,2011,796.0,46.3,5.0,2.39,False,False,False,True,True
4685,2018,1598.0,103.5,5.0,7.64,False,False,False,True,True
4686,2016,1197.0,83.1,5.0,6.21,False,False,False,True,True
4687,2012,2179.0,115.0,5.0,16.5,True,False,False,False,False
4688,2011,1997.0,153.86,5.0,8.22,False,False,False,True,False
4689,2017,2755.0,174.5,7.0,28.85,True,False,False,False,True
4690,2015,1497.0,116.3,5.0,8.5,False,False,False,True,False
4691,2014,5461.0,421.0,2.0,90.0,False,False,False,True,False
4692,2015,1497.0,117.3,5.0,6.51,False,False,False,True,True
4693,2013,1248.0,74.0,5.0,4.65,True,False,False,False,True
4694,2013,1794.0,138.1,5.0,8.4,False,False,False,True,False
4695,2014,1364.0,67.06,5.0,5.75,True,False,False,False,True
4696,2006,998.0,67.1,5.0,1.11,False,False,False,True,True
4698,2014,1991.0,184.0,5.0,17.25,False,False,False,True,False
4699,2012,2179.0,187.7,5.0,32.0,True,False,False,False,False
4700,2011,1197.0,80.0,5.0,3.45,False,False,False,True,True
4701,2014,2179.0,147.51,5.0,23.0,True,False,False,False,False
4702,2018,1197.0,81.86,5.0,7.32,False,False,False,True,True
4703,2014,1198.0,86.7,5.0,4.4,False,False,False,True,True
4704,2015,2987.0,165.0,5.0,47.35,True,False,False,False,False
4705,2016,796.0,47.3,5.0,4.12,False,False,False,True,True
4706,2016,2755.0,171.5,7.0,19.5,True,False,False,False,False
4707,2016,1197.0,82.0,5.0,6.2,False,False,False,True,False
4708,2016,2993.0,258.0,5.0,45.0,True,False,False,False,False
4710,2010,1197.0,80.0,5.0,2.8,False,False,False,True,True
4711,2015,1197.0,82.0,5.0,4.8,False,False,False,True,False
4713,2014,1498.0,89.75,5.0,5.65,True,False,False,False,True
4715,2015,1248.0,74.0,5.0,5.9,True,False,False,False,True
4716,2015,1364.0,67.04,5.0,5.0,True,False,False,False,True
4717,2015,1197.0,82.0,5.0,4.9,False,False,False,True,True
4718,2009,1799.0,130.0,5.0,4.25,False,False,False,True,True
4719,2014,2494.0,100.6,8.0,10.9,True,False,False,False,True
4720,2012,1495.0,94.0,5.0,2.45,False,False,False,True,True
4721,2013,796.0,47.3,5.0,2.5,False,False,False,True,True
4722,2010,5461.0,387.3,2.0,29.5,False,False,False,True,False
4723,2013,1498.0,89.84,5.0,5.75,True,False,False,False,True
4724,2018,1197.0,81.86,5.0,5.0,False,False,False,True,True
4725,2014,1598.0,103.6,5.0,4.62,False,False,False,True,False
4726,2016,1968.0,174.33,5.0,23.5,True,False,False,False,False
4727,2013,2179.0,140.0,7.0,7.25,True,False,False,False,True
4728,2019,1591.0,121.3,5.0,11.88,False,False,False,True,True
4729,2009,1599.0,103.2,5.0,2.25,False,False,False,True,True
4730,2003,1597.0,92.0,5.0,0.85,False,False,False,True,True
4731,2018,1198.0,67.04,5.0,4.0,False,False,False,True,True
4732,2016,1198.0,86.8,5.0,5.1,False,False,False,True,False
4733,2014,2494.0,100.6,7.0,12.5,True,False,False,False,True
4734,2011,1498.0,108.5,5.0,2.9,True,False,False,False,True
4735,2016,2179.0,140.0,7.0,15.96,True,False,False,False,True
4736,2015,1197.0,82.0,5.0,5.45,False,False,False,True,False
4737,2017,2198.0,157.7,7.0,23.86,True,False,False,False,True
4738,2008,995.0,62.0,5.0,1.75,False,False,False,True,True
4739,2017,1248.0,88.5,7.0,9.75,True,False,False,False,True
4740,2013,1498.0,98.6,5.0,4.75,True,False,False,False,True
4741,2014,1497.0,117.3,5.0,6.25,False,False,False,True,True
4742,2014,1998.0,112.0,5.0,22.0,True,False,False,False,False
4743,2016,1794.0,138.1,5.0,14.14,False,False,False,True,False
4745,2014,1798.0,157.75,5.0,11.95,False,False,False,True,False
4746,2011,998.0,67.1,5.0,2.5,False,False,False,True,True
4747,2013,1086.0,68.05,5.0,2.75,False,False,False,True,True
4748,2019,1199.0,84.0,5.0,5.85,False,False,False,True,True
4749,2016,1197.0,83.1,5.0,6.25,False,False,False,True,True
4750,2014,1598.0,103.2,5.0,4.95,False,False,False,True,True
4751,2017,1197.0,81.86,5.0,4.75,False,False,False,True,True
4752,2013,1399.0,68.05,5.0,2.55,True,False,False,False,True
4753,2011,1799.0,130.3,5.0,4.5,False,False,False,True,False
4754,2015,796.0,47.3,5.0,3.01,False,False,False,True,True
4755,2016,1999.0,177.0,5.0,42.0,True,False,False,False,False
4756,2010,2698.0,179.5,5.0,11.5,True,False,False,False,False
4757,2006,2987.0,198.5,5.0,10.99,True,False,False,False,False
4758,2009,1497.0,118.0,5.0,3.71,False,False,False,True,False
4759,2006,2354.0,152.0,5.0,2.0,False,False,False,True,False
4760,2018,1248.0,88.5,5.0,9.48,True,False,False,False,True
4761,2004,998.0,67.1,5.0,1.25,False,False,False,True,True
4762,2015,1582.0,126.2,5.0,10.9,True,False,False,False,True
4763,2015,1248.0,88.5,5.0,5.5,True,False,False,False,True
4764,2016,814.0,55.2,5.0,3.71,False,False,False,True,True
4765,2014,1373.0,93.7,7.0,6.25,False,False,False,True,True
4766,2012,1598.0,103.6,5.0,4.9,True,False,False,False,True
4767,2005,1493.0,100.0,5.0,1.1,False,False,False,True,True
4768,2016,1198.0,73.9,5.0,4.72,False,False,False,True,True
4769,2017,796.0,40.3,4.0,3.7,False,False,False,False,True
4770,2016,2143.0,136.0,5.0,24.85,True,False,False,False,False
4771,2013,2199.0,194.3,7.0,12.25,True,False,False,False,True
4772,2014,1248.0,74.0,5.0,3.9,True,False,False,False,True
4773,2017,1197.0,81.86,5.0,6.28,False,False,False,True,True
4774,2011,2498.0,112.0,8.0,2.75,True,False,False,False,True
4775,2017,1197.0,82.0,5.0,7.85,False,False,False,True,True
4776,2011,1598.0,103.6,5.0,2.95,False,False,False,True,True
4777,2008,2354.0,177.6,5.0,4.85,False,False,False,True,False
4778,2011,2925.0,281.61,5.0,30.0,True,False,False,False,False
4779,2016,2143.0,107.3,5.0,19.9,True,False,False,False,False
4780,2016,1582.0,126.2,5.0,10.8,True,False,False,False,True
4781,2007,796.0,46.3,5.0,1.75,False,False,False,True,True
4782,2016,1968.0,143.0,5.0,19.25,True,False,False,False,False
4783,2013,1461.0,83.8,5.0,5.5,True,False,False,False,True
4784,2009,1399.0,68.0,5.0,2.75,True,False,False,False,True
